timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
1664.00;;;;;;;;;;;;;;;;;;;
1665.00;;;;;;;;;;;;;;;;;;;
1666.00;;;;;;;;;;;;;;;;;;;
1667.00;;;;;;;;;;;;;;;;;;;
1668.00;;;;;;;;;;;;;;;;;;;
1669.00;;;;;;;;;;;;;;;;;;;
1670.00;;;;;;;;;;;;;;;;;;;
1671.00;;;;;;;;;;;;;;;;;;;
1672.00;;;;;;;;;;;;;;;;;;;
1673.00;;;;;;;;;;;;;;;;;;;
1674.00;;;;;;;;;;;;;;;;;;;
1675.00;;;;;;;;;;;;;;;;;;;
1676.00;;;;;;;;;;;;;;;;;;;
1677.00;;;;;;;;;;;;;;;;;;;
1678.00;;;;;;;;;;;;;;;;;;;
1679.00;;;;;;;;;;;;;;;;;;;
1680.00;;;;;;;;;;;;;;;;;;;
1681.00;;;;;;;;;;;;;;;;;;;
1682.00;;;;;;;;;;;;;;;;;;;
1683.00;;;;;;;;;;;;;;;;;;;
1684.00;;;;;;;;;;;;;;;;;;;
1685.00;;;;;;;;;;;;;;;;;;;
1686.00;;;;;;;;;;;;;;;;;;;
1687.00;;;;;;;;;;;;;;;;;;;
1688.00;;;;;;;;;;;;;;;;;;;
1689.00;;;;;;;;;;;;;;;;;;;
1690.00;;;;;;;;;;;;;;;;;;;
1691.00;;;;;;;;;;;;;;;;;;;
1692.00;;;;;;;;;;;;;;;;;;;
1693.00;;;;;;;;;;;;;;;;;;;
1694.00;;;;;;;;;;;;;;;;;;;
1695.00;;;;;;;;;;;;;;;;;;;
1696.00;;;;;;;;;;;;;;;;;;;
1697.00;;;;;;;;;;;;;;;;;;;
1698.00;;;;;;;;;;;;;;;;;;;
1699.00;;;;;;;;;;;;;;;;;;;
1700.00;;;;;;;;;;;;;;;;;;;
1701.00;;;;;;;;;;;;;;;;;;;
1702.00;;;;;;;;;;;;;;;;;;;
1703.00;;;;;;;;;;;;;;;;;;;
1704.00;;;;;;;;;;;;;;;;;;;
1705.00;;;;;;;;;;;;;;;;;;;
1706.00;;;;;;;;;;;;;;;;;;;
1707.00;;;;;;;;;;;;;;;;;;;
1708.00;;;;;;;;;;;;;;;;;;;
1709.00;;;;;;;;;;;;;;;;;;;
1710.00;;;;;;;;;;;;;;;;;;;
1711.00;;;;;;;;;;;;;;;;;;;
1712.00;;;;;;;;;;;;;;;;;;;
1713.00;;;;;;;;;;;;;;;;;;;
1714.00;;;;;;;;;;;;;;;;;;;
1715.00;;;;;;;;;;;;;;;;;;;
1716.00;;;;;;;;;;;;;;;;;;;
1717.00;;;;;;;;;;;;;;;;;;;
1718.00;;;;;;;;;;;;;;;;;;;
1719.00;;;;;;;;;;;;;;;;;;;
1720.00;;;;;;;;;;;;;;;;;;;
1721.00;;;;;;;;;;;;;;;;;;;
1722.00;;;;;;;;;;;;;;;;;;;
1723.00;;;;;;;;;;;;;;;;;;;
1724.00;;;;;;;;;;;;;;;;;;;
1725.00;;;;;;;;;;;;;;;;;;;
1726.00;;;;;;;;;;;;;;;;;;;
1727.00;;;;;;;;;;;;;;;;;;;
1728.00;;;;;;;;;;;;;;;;;;;
1729.00;;;;;;;;;;;;;;;;;;;
1730.00;;;;;;;;;;;;;;;;;;;
1731.00;;;;;;;;;;;;;;;;;;;
1732.00;;;;;;;;;;;;;;;;;;;
1733.00;;;;;;;;;;;;;;;;;;;
1734.00;;;;;;;;;;;;;;;;;;;
1735.00;;;;;;;;;;;;;;;;;;;
1736.00;;;;;;;;;;;;;;;;;;;
1737.00;;;;;;;;;;;;;;;;;;;
1738.00;;;;;;;;;;;;;;;;;;;
1739.00;;;;;;;;;;;;;;;;;;;
1740.00;;;;;;;;;;;;;;;;;;;
1741.00;;;;;;;;;;;;;;;;;;;
1742.00;;;;;;;;;;;;;;;;;;;
1743.00;;;;;;;;;;;;;;;;;;;
1744.00;;;;;;;;;;;;;;;;;;;
1745.00;;;;;;;;;;;;;;;;;;;
1746.00;;;;;;;;;;;;;;;;;;;
1747.00;;;;;;;;;;;;;;;;;;;
1748.00;;;;;;;;;;;;;;;;;;;
1749.00;;;;;;;;;;;;;;;;;;;
1750.00;;;;;;;;;;;;;;;;;;;
1751.00;;;;;;;;;;;;;;;;;;;
1752.00;;;;;;;;;;;;;;;;;;;
1753.00;;;;;;;;;;;;;;;;;;;
1754.00;;;;;;;;;;;;;;;;;;;
1755.00;;;;;;;;;;;;;;;;;;;
1756.00;;;;;;;;;;;;;;;;;;;
1757.00;;;;;;;;;;;;;;;;;;;
1758.00;;;;;;;;;;;;;;;;;;;
1759.00;;;;;;;;;;;;;;;;;;;
1760.00;;;;;;;;;;;;;;;;;;;
1761.00;;;;;;;;;;;;;;;;;;;
1762.00;;;;;;;;;;;;;;;;;;;
1763.00;;;;;;;;;;;;;;;;;;;
1764.00;;;;;;;;;;;;;;;;;;;
1765.00;;;;;;;;;;;;;;;;;;;
1766.00;;;;;;;;;;;;;;;;;;;
1767.00;;;;;;;;;;;;;;;;;;;
1768.00;;;;;;;;;;;;;;;;;;;
1769.00;;;;;;;;;;;;;;;;;;;
1770.00;;;;;;;;;;;;;;;;;;;
1771.00;;;;;;;;;;;;;;;;;;;
1772.00;;;;;;;;;;;;;;;;;;;
1773.00;;;;;;;;;;;;;;;;;;;
1774.00;;;;;;;;;;;;;;;;;;;
1775.00;;;;;;;;;;;;;;;;;;;
1776.00;;;;;;;;;;;;;;;;;;;
1777.00;;;;;;;;;;;;;;;;;;;
1778.00;;;;;;;;;;;;;;;;;;;
1779.00;;;;;;;;;;;;;;;;;;;
1780.00;;;;;;;;;;;;;;;;;;;
1781.00;;;;;;;;;;;;;;;;;;;
1782.00;;;;;;;;;;;;;;;;;;;
1783.00;;;;;;;;;;;;;;;;;;;
1784.00;;;;;;;;;;;;;;;;;;;
1785.00;;;;;;;;;;;;;;;;;;;
1786.00;;;;;;;;;;;;;;;;;;;
1787.00;;;;;;;;;;;;;;;;;;;
1788.00;;;;;;;;;;;;;;;;;;;
1789.00;;;;;;;;;;;;;;;;;;;
1790.00;;;;;;;;;;;;;;;;;;;
1791.00;;;;;;;;;;;;;;;;;;;
1792.00;;;;;;;;;;;;;;;;;;;
1793.00;;;;;;;;;;;;;;;;;;;
1794.00;;;;;;;;;;;;;;;;;;;
1795.00;;;;;;;;;;;;;;;;;;;
1796.00;;;;;;;;;;;;;;;;;;;
1797.00;;;;;;;;;;;;;;;;;;;
1798.00;;;;;;;;;;;;;;;;;;;
1799.00;;;;;;;;;;;;;;;;;;;
1800.00;;;;;;;;;;;;;;;;;;;
1801.00;;;;;;;;;;;;;;;;;;;
1802.00;;;;;;;;;;;;;;;;;;;
1803.00;;;;;;;;;;;;;;;;;;;
1804.00;;;;;;;;;;;;;;;;;;;
1805.00;;;;;;;;;;;;;;;;;;;
1806.00;;;;;;;;;;;;;;;;;;;
1807.00;;;;;;;;;;;;;;;;;;;
1808.00;;;;;;;;;;;;;;;;;;;
1809.00;;;;;;;;;;;;;;;;;;;
1810.00;;;;;;;;;;;;;;;;;;;
1811.00;;;;;;;;;;;;;;;;;;;
1812.00;;;;;;;;;;;;;;;;;;;
1813.00;;;;;;;;;;;;;;;;;;;
1814.00;;;;;;;;;;;;;;;;;;;
1815.00;;;;;;;;;;;;;;;;;;;
1816.00;;;;;;;;;;;;;;;;;;;
1817.00;;;;;;;;;;;;;;;;;;;
1818.00;;;;;;;;;;;;;;;;;;;
1819.00;;;;;;;;;;;;;;;;;;;
1820.00;;;;;;;;;;;;;;;;;;;
1821.00;;;;;;;;;;;;;;;;;;;
1822.00;;;;;;;;;;;;;;;;;;;
1823.00;;;;;;;;;;;;;;;;;;;
1824.00;;;;;;;;;;;;;;;;;;;
1825.00;;;;;;;;;;;;;;;;;;;
1826.00;;;;;;;;;;;;;;;;;;;
1827.00;;;;;;;;;;;;;;;;;;;
1828.00;;;;;;;;;;;;;;;;;;;
1829.00;;;;;;;;;;;;;;;;;;;
1830.00;;;;;;;;;;;;;;;;;;;
1831.00;;;;;;;;;;;;;;;;;;;
1832.00;;;;;;;;;;;;;;;;;;;
1833.00;;;;;;;;;;;;;;;;;;;
1834.00;;;;;;;;;;;;;;;;;;;
1835.00;;;;;;;;;;;;;;;;;;;
1836.00;;;;;;;;;;;;;;;;;;;
1837.00;;;;;;;;;;;;;;;;;;;
1838.00;;;;;;;;;;;;;;;;;;;
1839.00;;;;;;;;;;;;;;;;;;;
1840.00;;;;;;;;;;;;;;;;;;;
1841.00;;;;;;;;;;;;;;;;;;;
1842.00;;;;;;;;;;;;;;;;;;;
1843.00;;;;;;;;;;;;;;;;;;;
1844.00;;;;;;;;;;;;;;;;;;;
1845.00;;;;;;;;;;;;;;;;;;;
1846.00;;;;;;;;;;;;;;;;;;;
1847.00;;;;;;;;;;;;;;;;;;;
1848.00;;;;;;;;;;;;;;;;;;;
1849.00;;;;;;;;;;;;;;;;;;;
1850.00;;;;;;;;;;;;;;;;;;;
1851.00;;;;;;;;;;;;;;;;;;;
1852.00;;;;;;;;;;;;;;;;;;;
1853.00;;;;;;;;;;;;;;;;;;;
1854.00;;;;;;;;;;;;;;;;;;;
1855.00;;;;;;;;;;;;;;;;;;;
1856.00;;;;;;;;;;;;;;;;;;;
1857.00;;;;;;;;;;;;;;;;;;;
1858.00;;;;;;;;;;;;;;;;;;;
1859.00;;;;;;;;;;;;;;;;;;;
1860.00;;;;;;;;;;;;;;;;;;;
1861.00;;;;;;;;;;;;;;;;;;;
1862.00;;;;;;;;;;;;;;;;;;;
1863.00;;;;;;;;;;;;;;;;;;;
1864.00;;;;;;;;;;;;;;;;;;;
1865.00;;;;;;;;;;;;;;;;;;;
1866.00;;;;;;;;;;;;;;;;;;;
1867.00;;;;;;;;;;;;;;;;;;;
1868.00;;;;;;;;;;;;;;;;;;;
1869.00;;;;;;;;;;;;;;;;;;;
1870.00;;;;;;;;;;;;;;;;;;;
1871.00;;;;;;;;;;;;;;;;;;;
1872.00;;;;;;;;;;;;;;;;;;;
1873.00;;;;;;;;;;;;;;;;;;;
1874.00;;;;;;;;;;;;;;;;;;;
1875.00;;;;;;;;;;;;;;;;;;;
1876.00;;;;;;;;;;;;;;;;;;;
1877.00;;;;;;;;;;;;;;;;;;;
1878.00;;;;;;;;;;;;;;;;;;;
1879.00;;;;;;;;;;;;;;;;;;;
1880.00;;;;;;;;;;;;;;;;;;;
1881.00;;;;;;;;;;;;;;;;;;;
1882.00;;;;;;;;;;;;;;;;;;;
1883.00;;;;;;;;;;;;;;;;;;;
1884.00;;;;;;;;;;;;;;;;;;;
1885.00;;;;;;;;;;;;;;;;;;;
1886.00;;;;;;;;;;;;;;;;;;;
1887.00;;;;;;;;;;;;;;;;;;;
1888.00;;;;;;;;;;;;;;;;;;;
1889.00;;;;;;;;;;;;;;;;;;;
1890.00;;;;;;;;;;;;;;;;;;;
1891.00;;;;;;;;;;;;;;;;;;;
1892.00;;;;;;;;;;;;;;;;;;;
1893.00;;;;;;;;;;;;;;;;;;;
1894.00;;;;;;;;;;;;;;;;;;;
1895.00;;;;;;;;;;;;;;;;;;;
1896.00;;;;;;;;;;;;;;;;;;;
1897.00;;;;;;;;;;;;;;;;;;;
1898.00;;;;;;;;;;;;;;;;;;;
1899.00;;;;;;;;;;;;;;;;;;;
1900.00;;;;;;;;;;;;;;;;;;;
1901.00;;;;;;;;;;;;;;;;;;;
1902.00;;;;;;;;;;;;;;;;;;;
1903.00;;;;;;;;;;;;;;;;;;;
1904.00;;;;;;;;;;;;;;;;;;;
1905.00;;;;;;;;;;;;;;;;;;;
1906.00;;;;;;;;;;;;;;;;;;;
1907.00;;;;;;;;;;;;;;;;;;;
1908.00;;;;;;;;;;;;;;;;;;;
1909.00;;;;;;;;;;;;;;;;;;;
1910.00;;;;;;;;;;;;;;;;;;;
1911.00;;;;;;;;;;;;;;;;;;;
1912.00;;;;;;;;;;;;;;;;;;;
1913.00;;;;;;;;;;;;;;;;;;;
1914.00;;;;;;;;;;;;;;;;;;;
1915.00;;;;;;;;;;;;;;;;;;;
1916.00;;;;;;;;;;;;;;;;;;;
1917.00;;;;;;;;;;;;;;;;;;;
1918.00;;;;;;;;;;;;;;;;;;;
1919.00;;;;;;;;;;;;;;;;;;;
1920.00;;;;;;;;;;;;;;;;;;;
1921.00;;;;;;;;;;;;;;;;;;;
1922.00;;;;;;;;;;;;;;;;;;;
1923.00;;;;;;;;;;;;;;;;;;;
1924.00;;;;;;;;;;;;;;;;;;;
1925.00;;;;;;;;;;;;;;;;;;;
1926.00;;;;;;;;;;;;;;;;;;;
1927.00;;;;;;;;;;;;;;;;;;;
1928.00;;;;;;;;;;;;;;;;;;;
1929.00;;;;;;;;;;;;;;;;;;;
1930.00;;;;;;;;;;;;;;;;;;;
1931.00;;;;;;;;;;;;;;;;;;;
1932.00;;;;;;;;;;;;;;;;;;;
1933.00;;;;;;;;;;;;;;;;;;;
1934.00;;;;;;;;;;;;;;;;;;;
1935.00;;;;;;;;;;;;;;;;;;;
1936.00;;;;;;;;;;;;;;;;;;;
1937.00;;;;;;;;;;;;;;;;;;;
1938.00;;;;;;;;;;;;;;;;;;;
1939.00;;;;;;;;;;;;;;;;;;;
1940.00;;;;;;;;;;;;;;;;;;;
1941.00;;;;;;;;;;;;;;;;;;;
1942.00;;;;;;;;;;;;;;;;;;;
1943.00;;;;;;;;;;;;;;;;;;;
1944.00;;;;;;;;;;;;;;;;;;;
1945.00;;;;;;;;;;;;;;;;;;;
1946.00;;;;;;;;;;;;;;;;;;;
1947.00;;;;;;;;;;;;;;;;;;;
1948.00;;;;;;;;;;;;;;;;;;;
1949.00;;;;;;;;;;;;;;;;;;;
1950.00;;;;;;;;;;;;;;;;;;;
1951.00;;;;;;;;;;;;;;;;;;;
1952.00;;;;;;;;;;;;;;;;;;;
1953.00;;;;;;;;;;;;;;;;;;;
1954.00;;;;;;;;;;;;;;;;;;;
1955.00;;;;;;;;;;;;;;;;;;;
1956.00;;;;;;;;;;;;;;;;;;;
1957.00;;;;;;;;;;;;;;;;;;;
1958.00;;;;;;;;;;;;;;;;;;;
1959.00;;;;;;;;;;;;;;;;;;;
1960.00;;;;;;;;;;;;;;;;;;;
1961.00;;;;;;;;;;;;;;;;;;;
1962.00;;;;;;;;;;;;;;;;;;;
1963.00;;;;;;;;;;;;;;;;;;;
1964.00;;;;;;;;;;;;;;;;;;;
1965.00;;;;;;;;;;;;;;;;;;;
1966.00;;;;;;;;;;;;;;;;;;;
1967.00;;;;;;;;;;;;;;;;;;;
1968.00;;;;;;;;;;;;;;;;;;;
1969.00;;;;;;;;;;;;;;;;;;;
1970.00;;;;;;;;;;;;;;;;;;;
1971.00;;;;;;;;;;;;;;;;;;;
1972.00;;;;;;;;;;;;;;;;;;;
1973.00;;;;;;;;;;;;;;;;;;;
1974.00;;;;;;;;;;;;;;;;;;;
1975.00;;;;;;;;;;;;;;;;;;;
1976.00;;;;;;;;;;;;;;;;;;;
1977.00;;;;;;;;;;;;;;;;;;;
1978.00;;;;;;;;;;;;;;;;;;;
1979.00;;;;;;;;;;;;;;;;;;;
1980.00;;;;;;;;;;;;;;;;;;;
1981.00;;;;;;;;;;;;;;;;;;;
1982.00;;;;;;;;;;;;;;;;;;;
1983.00;;;;;;;;;;;;;;;;;;;
1984.00;;;;;;;;;;;;;;;;;;;
1985.00;;;;;;;;;;;;;;;;;;;
1986.00;;;;;;;;;;;;;;;;;;;
1987.00;;;;;;;;;;;;;;;;;;;
1988.00;;;;;;;;;;;;;;;;;;;
1989.00;;;;;;;;;;;;;;;;;;;
1990.00;;;;;;;;;;;;;;;;;;;
1991.00;;;;;;;;;;;;;;;;;;;
1992.00;;;;;;;;;;;;;;;;;;;
1993.00;;;;;;;;;;;;;;;;;;;
1994.00;;;;;;;;;;;;;;;;;;;
1995.00;;;;;;;;;;;;;;;;;;;
1996.00;;;;;;;;;;;;;;;;;;;
1997.00;;;;;;;;;;;;;;;;;;;
1998.00;112.58;2298.06;0.56;0.96;0.09;90.00;HBEFA3/PC_G_EU6;0.00;733.06;flow_0.4;A4B4_0;55.94;4.60;r_flow_0;0.00;car;0.00;7.80;398.40
1999.00;101.93;3045.80;0.53;1.29;0.09;90.00;HBEFA3/PC_G_EU6;0.00;971.63;flow_0.4;A4B4_0;65.53;6.60;r_flow_0;2.00;car;0.00;9.80;398.40
2000.00;90.53;3395.54;0.49;1.44;0.09;90.00;HBEFA3/PC_G_EU6;0.00;1083.23;flow_0.4;A4B4_0;64.64;10.26;r_flow_0;3.65;car;0.00;13.46;398.40
2001.00;91.06;4602.64;0.53;1.98;0.11;90.00;HBEFA3/PC_G_EU6;0.00;1468.35;flow_0.4;A4B4_0;67.21;15.94;r_flow_0;5.68;car;0.00;19.14;398.40
2002.00;76.54;4515.20;0.46;1.92;0.10;90.00;HBEFA3/PC_G_EU6;0.00;1440.48;flow_0.4;A4B4_0;65.94;23.19;r_flow_0;7.25;car;0.00;26.39;398.40
2003.00;92.46;6450.04;0.58;2.81;0.14;90.00;HBEFA3/PC_G_EU6;0.00;2057.75;flow_0.4;A4B4_0;69.17;32.52;r_flow_0;9.34;car;0.00;35.72;398.40
2004.00;53.45;4468.50;0.35;1.84;0.08;90.00;HBEFA3/PC_G_EU6;0.00;1425.63;flow_0.4;A4B4_0;65.58;42.92;r_flow_0;10.39;car;0.00;46.12;398.40
2005.00;17.89;2342.94;0.14;0.83;0.02;90.00;HBEFA3/PC_G_EU6;0.00;747.55;flow_0.4;A4B4_0;62.72;53.49;r_flow_0;10.57;car;0.00;56.69;398.40
2006.00;48.12;4558.02;0.33;1.87;0.08;90.00;HBEFA3/PC_G_EU6;0.00;1454.21;flow_0.4;A4B4_0;65.92;65.03;r_flow_0;11.54;car;0.00;68.23;398.40
2007.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;A4B4_0;61.51;76.14;r_flow_0;11.11;car;0.00;79.34;398.40
2008.00;19.28;2733.63;0.15;1.00;0.03;90.00;HBEFA3/PC_G_EU6;0.00;872.20;flow_0.4;A4B4_0;63.65;87.55;r_flow_0;11.41;car;0.00;90.75;398.40
2009.00;5.84;1900.40;0.07;0.60;0.01;90.00;HBEFA3/PC_G_EU6;0.00;606.38;flow_0.4;:B4_7_0;62.76;9.35;r_flow_0;11.40;car;0.00;102.15;398.40
2010.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;B4C4_0;61.29;5.89;r_flow_0;10.94;car;0.00;113.09;398.40
2011.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;B4C4_0;61.61;16.58;r_flow_0;10.69;car;0.00;123.78;398.40
2012.00;3.94;1459.39;0.05;0.41;0.00;90.00;HBEFA3/PC_G_EU6;0.00;465.68;flow_0.4;B4C4_0;61.66;27.09;r_flow_0;10.51;car;0.00;134.29;398.40
2013.00;24.39;2859.58;0.18;1.07;0.04;90.00;HBEFA3/PC_G_EU6;0.00;912.37;flow_0.4;B4C4_0;63.52;37.97;r_flow_0;10.88;car;0.00;145.17;398.40
2014.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;B4C4_0;61.22;48.50;r_flow_0;10.53;car;0.00;155.70;398.40
2015.00;39.38;3929.72;0.28;1.57;0.06;90.00;HBEFA3/PC_G_EU6;0.00;1253.76;flow_0.4;B4C4_0;65.04;59.79;r_flow_0;11.29;car;0.00;166.99;398.40
2016.00;5.21;1805.75;0.06;0.56;0.01;90.00;HBEFA3/PC_G_EU6;0.00;576.18;flow_0.4;B4C4_0;62.55;71.03;r_flow_0;11.24;car;0.00;178.23;398.40
2017.00;2.85;1619.38;0.05;0.47;0.00;90.00;HBEFA3/PC_G_EU6;0.00;516.73;flow_0.4;B4C4_0;62.28;82.15;r_flow_0;11.12;car;0.00;189.35;398.40
2018.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;:C4_7_0;61.29;7.28;r_flow_0;10.73;car;0.00;200.08;398.40
2019.00;39.98;4047.19;0.28;1.62;0.07;90.00;HBEFA3/PC_G_EU6;0.00;1291.24;flow_0.4;C4D4_0;65.26;4.40;r_flow_0;11.51;car;0.00;211.60;398.40
2020.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;C4D4_0;61.68;15.55;r_flow_0;11.15;car;0.00;222.75;398.40
2021.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;C4D4_0;61.05;26.22;r_flow_0;10.68;car;0.00;233.42;398.40
2022.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;C4D4_0;61.36;36.64;r_flow_0;10.41;car;0.00;243.84;398.40
2023.00;32.86;3425.02;0.23;1.34;0.05;90.00;HBEFA3/PC_G_EU6;0.00;1092.75;flow_0.4;C4D4_0;64.28;47.64;r_flow_0;11.00;car;0.00;254.84;398.40
2024.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;C4D4_0;61.35;58.30;r_flow_0;10.66;car;0.00;265.50;398.40
2025.00;17.00;2391.38;0.13;0.84;0.02;90.00;HBEFA3/PC_G_EU6;0.00;763.00;flow_0.4;C4D4_0;62.94;69.15;r_flow_0;10.85;car;0.00;276.35;398.40
2026.00;18.98;2609.49;0.15;0.94;0.03;90.00;HBEFA3/PC_G_EU6;0.00;832.59;flow_0.4;C4D4_0;63.34;80.26;r_flow_0;11.11;car;0.00;287.46;398.40
2027.00;15.32;2454.52;0.13;0.87;0.02;90.00;HBEFA3/PC_G_EU6;0.00;783.15;flow_0.4;:D4_7_0;63.28;5.97;r_flow_0;11.31;car;0.00;298.77;398.40
2028.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;61.65;2.56;r_flow_0;10.99;car;0.00;309.76;398.40
2029.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;61.49;13.25;r_flow_0;10.69;car;0.00;320.45;398.40
2030.00;4.45;1497.25;0.05;0.42;0.00;90.00;HBEFA3/PC_G_EU6;0.00;477.76;flow_0.4;D4E4_0;61.71;23.78;r_flow_0;10.53;car;0.00;330.98;398.40
2031.00;37.37;3788.22;0.26;1.50;0.06;90.00;HBEFA3/PC_G_EU6;0.00;1208.62;flow_0.4;D4E4_0;64.84;35.01;r_flow_0;11.24;car;0.00;342.21;398.40
2032.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;60.87;45.69;r_flow_0;10.68;car;0.00;352.89;398.40
2033.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;61.02;56.01;r_flow_0;10.32;car;0.00;363.21;398.40
2034.00;40.23;3909.60;0.28;1.57;0.06;90.00;HBEFA3/PC_G_EU6;0.00;1247.34;flow_0.4;D4E4_0;64.94;67.09;r_flow_0;11.08;car;0.00;374.29;398.40
2035.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;60.71;77.61;r_flow_0;10.52;car;0.00;384.81;398.40
2036.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;52.88;84.62;r_flow_0;7.00;car;0.00;391.82;398.40
2037.00;0.00;0.00;0.00;0.00;0.00;90.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;D4E4_0;47.87;88.60;r_flow_0;3.98;car;0.00;395.80;398.40
2038.00;0.00;0.00;0.00;0.00;0.00;93.10;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;:E4_1_0;48.27;0.98;r_flow_0;1.98;car;0.00;397.73;398.16
2039.00;85.89;2240.51;0.44;0.90;0.07;128.83;HBEFA3/PC_G_EU6;0.00;714.73;flow_0.4;E4E3_0;58.18;0.68;r_flow_0;2.28;car;0.00;398.40;396.12
2040.00;96.42;4257.94;0.54;1.84;0.11;180.00;HBEFA3/PC_G_EU6;0.00;1358.36;flow_0.4;E4E3_0;67.42;5.17;r_flow_0;4.49;car;0.00;398.40;391.63
2041.00;87.39;4760.20;0.51;2.05;0.11;180.00;HBEFA3/PC_G_EU6;0.00;1518.62;flow_0.4;E4E3_0;67.06;11.58;r_flow_0;6.41;car;0.00;398.40;385.22
2042.00;75.48;4800.10;0.46;2.04;0.10;180.00;HBEFA3/PC_G_EU6;0.00;1531.37;flow_0.4;E4E3_0;66.34;19.56;r_flow_0;7.98;car;0.00;398.40;377.24
2043.00;101.96;7413.36;0.65;3.25;0.16;180.00;HBEFA3/PC_G_EU6;0.00;2365.08;flow_0.4;E4E3_0;70.45;29.83;r_flow_0;10.27;car;0.00;398.40;366.97
2044.00;49.16;4522.10;0.34;1.85;0.08;180.00;HBEFA3/PC_G_EU6;0.00;1442.74;flow_0.4;E4E3_0;65.81;41.08;r_flow_0;11.25;car;0.00;398.40;355.72
2045.00;0.00;1272.13;0.02;0.31;0.00;180.00;HBEFA3/PC_G_EU6;0.00;405.95;flow_0.4;E4E3_0;61.85;52.09;r_flow_0;11.00;car;0.00;398.40;344.71
2046.00;0.00;0.00;0.00;0.00;0.00;180.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;E4E3_0;60.08;62.34;r_flow_0;10.25;car;0.00;398.40;334.46
2047.00;26.09;2875.39;0.19;1.08;0.04;180.00;HBEFA3/PC_G_EU6;0.00;917.41;flow_0.4;E4E3_0;63.42;72.98;r_flow_0;10.64;car;0.00;398.40;323.82
2048.00;41.31;4107.36;0.29;1.65;0.07;180.00;HBEFA3/PC_G_EU6;0.00;1310.44;flow_0.4;E4E3_0;65.31;84.44;r_flow_0;11.45;car;0.00;398.40;312.36
2049.00;0.00;0.00;0.00;0.00;0.00;180.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;:E3_1_0;59.68;5.25;r_flow_0;10.41;car;0.00;398.40;301.95
2050.00;13.60;2040.08;0.11;0.68;0.02;180.00;HBEFA3/PC_G_EU6;0.00;650.93;flow_0.4;E3E2_0;62.29;1.32;r_flow_0;10.47;car;0.00;398.40;291.48
2051.00;35.12;3607.71;0.25;1.42;0.06;180.00;HBEFA3/PC_G_EU6;0.00;1151.03;flow_0.4;E3E2_0;64.56;12.44;r_flow_0;11.12;car;0.00;398.40;280.36
2052.00;0.00;0.00;0.00;0.00;0.00;180.00;HBEFA3/PC_G_EU6;0.00;0.00;flow_0.4;E3E2_0;61.11;23.11;r_flow_0;10.67;car;0.00;398.40;269.69
2053.00;13.71;2160.10;0.11;0.74;0.02;180.00;HBEFA3/PC_G_EU6;0.00;689.22;flow_0.4;E3E2_0;62.62;33.88;r_flow_0;10.77;car;0.00;398.40;258.92
2054.00;7.69;1768.43;0.07;0.55;0.01;180.00;HBEFA3/PC_G_EU6;0.00;564.27;flow_0.4;E3E2_0;62.15;44.60;r_flow_0;10.72;car;0.00;398.40;248.20
